Mine Name,Country,Region,Latitude,Longitude
Daheng Coal Mine,China,East Asia,39.460344,112.478333
Dahuangshan Coal Mine No.1 Well,China,East Asia,44.044349,88.642221
Daizhuang Coal Mine,China,East Asia,35.460348,116.565508
Dajing Mining Area No. 2 Mine,China,East Asia,44.795008,89.147347
Dalaihushuo Coal Mine,China,East Asia,45.382698,119.486564
Daliangwan Coal Mine,China,East Asia,38.42038,109.805875
Daliu Coal Mine,China,East Asia,35.140384,106.919919
Daliuta Coal Mine,China,East Asia,39.263103,110.234325
Dalong Coal Mine,China,East Asia,42.373562,123.613864
Dameigou Coal Mine,China,East Asia,37.521348,96.023472
Dananhu No. 1 Coal Mine,China,East Asia,42.382334,93.018391
Dananhu No. 7 Mine,China,East Asia,42.383,93.0205
Dananhu No. 7 Mine,China,East Asia,42.383,93.0205
Dananhu West No. 2 Coal Mine,China,East Asia,42.380815,92.96712
Dananhu West No. 2 Coal Mine,China,East Asia,42.380815,92.96712
Dananhu West No. 5 Coal Mine,China,East Asia,42.326761,93.352559
Dangjiahe Coal Mine,China,East Asia,35.830022,109.019092
Dangxin Coal Mine,China,East Asia,39.411176,112.314693
Daning Coal Mine,China,East Asia,35.571108,112.407194
Daping Coal Mine,China,East Asia,36.508063,112.908466
Dashe Coal Mine,China,East Asia,36.536855,114.220905
Dashucun Coal Mine,China,East Asia,36.561036,114.27945
Dashuitou Coal Mine,China,East Asia,36.726658,104.85279
Datong Coal Mine,China,East Asia,35.875212,113.020219
Datong Wangcun Coal Mine,China,East Asia,39.934983,112.915365
Dawan Coal Mine East Well,China,East Asia,26.779467,104.611756
Dawei Coal Mine,China,East Asia,39.82977,111.430155
Daxian Coal Mine,China,East Asia,38.00888,113.361963
Dayan No. 3 Coal Mine,China,East Asia,49.237569,120.555468
Dayang Coal Mine,China,East Asia,35.674702,112.759748
Dayangquan Coal Mine,China,East Asia,37.836378,113.5505
Dayou Changcun Coal Mine,China,East Asia,34.715914,111.906277
Dayou Shihao Coal Mine,China,East Asia,34.72515,111.545352
Dayou Xin'an Coal Mine,China,East Asia,34.831302,112.107699
Dayuan Coal Mine,China,East Asia,38.580719,112.129085
Dazhong Coal Mine,China,East Asia,36.192541,114.092354
Dazhuang Coal Mine,China,East Asia,37.616636,110.89748
Dengjiazhuang Coal Mine,China,East Asia,37.573791,110.846986
Desheng No. 3 Coal Mine,China,East Asia,39.658318,106.886996
Desheng No.2 Coal Mine,China,East Asia,39.62475,106.887616
Dianping Coal Mine,China,East Asia,37.698001,111.116008
Dianshigou Surface Coal Mine,China,East Asia,39.882664,110.333999
Dilibangwusu Coal Mine,China,East Asia,39.465359,106.917818
Dingji Coal Mine,China,East Asia,32.871396,116.631428
Dingjiaqu Coal Mine,China,East Asia,39.375414,110.31971
Dongbaowei Coal Mine,China,East Asia,46.492606,131.52293
Dongbo Coal Mine,China,East Asia,39.411228,110.280412
Dongdong Coal Mine,China,East Asia,35.214138,109.953156
Dongfeng Coal Mine,China,East Asia,35.766453,112.773199
Donggedu Coal Mine,China,East Asia,39.409271,110.582975
Donggucheng Coal Mine,China,East Asia,39.820802,112.609852
Donghai Coal Mine,China,East Asia,45.363124,131.238273
Donghuai Coal Mine No.1 Shaft,China,East Asia,23.871319,106.578199
Donghuantuo Coal Mine,China,East Asia,39.647378,118.002442
Dongjiahe Coal Mine,China,East Asia,35.174484,109.903951
Dongjiang Coal Mine,China,East Asia,37.723537,110.990085
Dongming Surface Mine,China,East Asia,49.413808,119.666179
Dongpang Coal Mine,China,East Asia,37.243212,114.461098
Dongpang Coal Mine North Well,China,East Asia,37.232056,114.417578
Dongping Coal Mine,China,East Asia,38.072061,113.42881
Dongpo Coal Mine,China,East Asia,39.420661,112.403832
Dongqu Coal Mine,China,East Asia,37.909458,112.192016
Dongrong No. 2 Coal Mine,China,East Asia,46.870094,131.466341
Dongrong No. 3 Coal Mine,China,East Asia,46.912544,131.435964
Dongrong No. 3 Coal Mine,China,East Asia,46.912544,131.435964
Dongshan Coal Mine,China,East Asia,45.203028,130.936629
Dongshan Xinyi Coal Mine,China,East Asia,35.633975,116.673106
Dongsheng Xingyu Coal Mine,China,East Asia,37.754323,113.57796
Dongsheng Yangsheng Coal Mine,China,East Asia,37.711918,113.603464
Dongtaijinyuan Coal Mine,China,East Asia,36.66546,111.591901
Dongtan Coal Mine,China,East Asia,35.440703,116.899403
Dongwabei Coal Mine,China,East Asia,39.774246,112.580936
Dongxia Coal Mine,China,East Asia,35.218905,106.671725
Dongyu Coal Mine,China,East Asia,37.615069,112.253918
Dongzhang Coal Mine,China,East Asia,35.896631,113.070963
Dongzhouyao Coal Mine,China,East Asia,40.020636,112.863555
Dongzhuang Coal Mine,China,East Asia,36.818631,113.19482
Duanshi Coal Mine,China,East Asia,35.680087,112.5286
Duanwang Coal Mine,China,East Asia,37.951075,112.963083
Duanwang Ping'an Coal Mine,China,East Asia,37.959383,113.069581
Duerping Coal Mine,China,East Asia,37.827788,112.377408
Duizhen Coal Mine,China,East Asia,37.083569,111.571691
Dundenuo'er Surface Coal Mine,China,East Asia,45.534471,119.611434
Duolun Coal Mine,China,East Asia,42.241024,116.465199
Eastern Yiminhe No. 1 Coal Mine,China,East Asia,48.767664,119.940867
Erjing Harmony Coal Mine,China,East Asia,38.003529,113.305066
Erlintan Coal Mine,China,East Asia,38.284711,109.738017
Ermugou Coal Mine,China,East Asia,37.025444,112.190685
Faer Coal Mine,China,East Asia,26.319601,104.75141
Fangezhuang Coal Mine,China,East Asia,39.646399,118.432769
Fangjiapan Coal Mine,China,East Asia,38.574815,110.040462
Fangshan Mugua Coal Mine,China,East Asia,37.651937,111.113013
Fangshan Xinxing Coal Mine,China,East Asia,37.775401,111.138799
Fanjiacun Coal Mine,China,East Asia,39.860709,109.999874
Fanpo Coal Mine,China,East Asia,35.965458,112.942629
Feitian Coal Mine,China,East Asia,26.484308,105.619091
Fenghuangtai Coal Mine,China,East Asia,36.87321,112.195311
Fenghui Coal Mine,China,East Asia,37.527974,113.674015
Fengjiata Coal Mine,China,East Asia,39.196394,111.13213
Fengshuigou Coal Mine,China,East Asia,42.375707,119.364939
Fenxi Zhengjia Coal Mine,China,East Asia,36.912894,111.02969
Fenxi Zhengling Coal Mine,China,East Asia,37.067527,111.660156
Fenxi Zhengwen Coal Mine,China,East Asia,37.092932,111.633449
Fenyuan Coal Mine,China,East Asia,38.573106,112.14003
Fucun Coal Mine,China,East Asia,34.855228,117.05077
Fuda Coal Mine,China,East Asia,36.952592,113.29584
Fugu Baoshan Coal Mine,China,East Asia,39.233584,110.608817
Fugu Dongfeng Coal Mine,China,East Asia,39.082622,110.675644
Fugu Fenghua Coal Mine,China,East Asia,39.076374,111.101417
Fugu Guojiawan Coal Mine,China,East Asia,39.283135,110.385088
Fugu Guoneng Coal Mine,China,East Asia,39.214318,110.634717
Fugu No. 2 Coal Mine,China,East Asia,39.033463,110.646567
Fugu Qinglongsi Coal Mine,China,East Asia,39.123121,110.544904
Fugu Yilong Coal Mine,China,East Asia,39.191374,110.624676
Fujiawa Coal Mine,China,East Asia,36.461412,111.329968
Fujiayan Coal Mine,China,East Asia,37.454478,111.143361
Fuli Coal Mine,China,East Asia,47.271424,130.283206
Fumin Coal Mine,China,East Asia,39.615713,110.293464
Fuquan Coal Mine,China,East Asia,39.184578,106.260193
Fusheng Coal Mine,China,East Asia,37.159722,113.400838
Fuyuan Hongfa Coal Mine,China,East Asia,25.164032,104.50323
Gangou Coal Mine,China,East Asia,44.023202,81.278377
Ganzhuang Coal Mine,China,East Asia,40.168706,113.129619
Gaocheng Coal Mine,China,East Asia,34.398035,113.153849
Gaohe Coal Mine,China,East Asia,36.152253,112.990815
Gaojiabao Coal Mine,China,East Asia,35.268672,107.818112
Gaojialiang No.1 Coal Mine,China,East Asia,39.724671,110.065041
Gaojiayao Coal Mine,China,East Asia,39.775245,112.670651
Gaojiazhuang Coal Mine,China,East Asia,37.308365,110.983154
Gaoping Gaizhou Coal Mine,China,East Asia,35.765294,113.020383
Gaoping Qiyi Coal Mine,China,East Asia,35.71308,112.983884
Gaoping Shouyang Coal Mine,China,East Asia,35.905418,112.954671
Gaoping Yecuan Coal Mine,China,East Asia,35.826374,112.806676
Gaoping Yuxing Coal Mine,China,East Asia,35.859784,113.122099
Gaoping Zhangshigou Coal Mine,China,East Asia,35.733999,113.032122
Gaoping Zhongcun Coal Mine,China,East Asia,35.5737,111.995802
Gaoshangou Coal Mine,China,East Asia,39.874613,110.321401
Gaotouyao Coal Mine,China,East Asia,40.019808,109.639961
Gaozhuang Coal Mine,China,East Asia,34.853724,117.027809
Gengcun Coal Mine,China,East Asia,34.736678,111.763781
Gengyang Coal Mine,China,East Asia,37.273333,111.075278
Gequan Coal Mine,China,East Asia,36.951257,114.352222
Gequan Coal Mine East Well,China,East Asia,36.945414,114.379493
Gongwusu Coal Mine No. 3 Well,China,East Asia,39.330225,106.935948
Gouli Coal Mine,China,East Asia,35.958955,113.034859
Guanban Wusu Coal Mine,China,East Asia,39.854411,111.264046
Guandi Coal Mine,China,East Asia,37.816775,112.407005
Guangdao Coal Mine,China,East Asia,36.504525,111.38717
Guanghui Surface Mine,China,East Asia,39.440937,106.961764
Guanjiaya Coal Mine,China,East Asia,38.490512,111.149015
Guantun Coal Mine,China,East Asia,36.984123,109.55498
Guanwen Coal Mine,China,East Asia,27.84578,105.903547
Guanyinshan No. 1 Coal Mine,China,East Asia,27.892792,104.873478
Guanzhuanghe Coal Mine,China,East Asia,36.478742,111.352071
Guanzigou Coal Mine,China,East Asia,39.549676,111.29482
Gubei Coal Mine,China,East Asia,32.821599,116.543629
Guhanshan Coal Mine,China,East Asia,35.342775,113.458944
Guizhou Dawan Coal Mine,China,East Asia,26.779016,104.612282
"Gujiao Fanshigou Coal and Coke Co., Ltd. Fushigou Coal Mine",China,East Asia,37.921796,112.155568
Gulianhe Surface Coal Mine,China,East Asia,52.944374,122.339997
Gulong Coal Mine,China,East Asia,35.544131,112.263182
Guoerzhuang Coal Mine,China,East Asia,36.814045,114.203859
Guojiahe Coal Mine,China,East Asia,34.85669,107.539367
Guojiatan Coal Mine,China,East Asia,38.611469,109.809687
Guojiawan Coal Mine,China,East Asia,39.278743,110.39397
Guoqiang Coal Mine,China,East Asia,39.464613,112.439299
Guotun Coal Mine,China,East Asia,35.519154,115.952319
Guoxing Coal Mine,China,East Asia,39.523332,112.473234
Guqiao Coal Mine,China,East Asia,32.821408,116.545709
Guxian Laomupo Coal Mine,China,East Asia,36.431732,112.063791
Guzhou Weidong Coal Mine,China,East Asia,37.688022,113.673962
Guzhuang Coal Mine,China,East Asia,37.980788,113.551745
Haerwusu Surface Mine,China,East Asia,39.731044,111.258324
Haibowan Surface Mine,China,East Asia,39.335356,106.921987
Haishiwan Coal Mine,China,East Asia,36.349253,102.879005
Haiwan Coal Mine,China,East Asia,39.055892,110.353341
Haizemiao Coal Mine,China,East Asia,39.116697,111.095358
Halagou Coal Mine,China,East Asia,39.232488,110.076802
Hamagou Coal Mine,China,East Asia,36.409734,111.350933
Hamangou Coal Mine,China,East Asia,41.863333,86.198934
Hanglaiwan Coal Mine,China,East Asia,38.530798,109.871886
Hanjiawa Coal Mine,China,East Asia,39.759417,112.647361
Hanjiawan Coal Mine,China,East Asia,39.405763,110.187891
Hanzui Coal Mine,China,East Asia,35.801377,110.683426
Haojialiang Coal Mine,China,East Asia,38.437728,109.941707
Haolailiang Caol Mine,China,East Asia,39.490309,110.514061
Haoxingyuan Coal Mine,China,East Asia,36.388787,111.352889
Hebi No. 11 Coal Mine,China,East Asia,36.174426,114.122306
Hebi No. 3 Coal Mine,China,East Asia,35.936051,114.169972
Hebi No. 6 Coal Mine,China,East Asia,35.901746,114.195453
Hecaogou Coal Mine,China,East Asia,37.041071,109.666672
Hedishan Hongyan Coal Mine,China,East Asia,39.023077,110.347795
Hedong Baijialiang Coal Mine,China,East Asia,39.38428,110.657344
Heilong Coal Mine,China,East Asia,36.249956,111.241108
Heilonggou Coal Mine,China,East Asia,38.740442,110.062875
Heiyanquan Coal Mine,China,East Asia,44.170142,92.173173
Hejiata Coal Mine,China,East Asia,39.169374,110.355952
Hejin Xuehugou Coal Mine,China,East Asia,35.741219,110.61263
Hengbo Coal Mine,China,East Asia,39.544816,110.514796
Hengda Coal Mine,China,East Asia,41.929012,121.613943
Hengshi Coal Mine,China,East Asia,39.734791,106.887864
Hengtai Changshun Coal Mine,China,East Asia,38.041528,113.289818
Hengtai Nanzhuang Coal Mine,China,East Asia,36.41679,111.393047
Hengtai Queen Coal Mine,China,East Asia,38.001844,113.437795
Hengyuan Coal Mine,China,East Asia,33.924591,116.67153
Hequ Jiuxian Coal Mine,China,East Asia,39.140067,111.196655
Heshan Coal Mine,China,East Asia,36.855864,112.200658
Heshun Hongrun Coal Mine,China,East Asia,37.228849,113.498279
Heshunluxin Coal Mine,China,East Asia,37.383744,113.676189
Hesigewula South Surface Coal Mine,China,East Asia,45.92834677,119.1066869
Hetaoyu Coal Mine,China,East Asia,35.269947,107.946376
Hexi Coal Mine,China,East Asia,37.349322,110.973853
Hongce Coal Mine,China,East Asia,39.707473,110.195087
Hongda Jincheng Coal Mine,China,East Asia,36.298456,111.364703
Hongda Longbo Coal Mine,China,East Asia,35.858583,110.794163
Hongdunzi No. 1 Coal Mine,China,East Asia,38.471098,106.590641
Hongdunzi No. 2 Coal Mine,China,East Asia,38.499659,106.601962
Hongfeng Surface Mine,China,East Asia,39.902722,110.029188
Honghua Coal Mine,China,East Asia,39.096247,111.101116
Honghui No. 1 Coal Mine,China,East Asia,36.673852,105.032773
Hongjingta No. 1 Coal Mine,China,East Asia,39.458669,110.559449
Honglin Coal Mine,China,East Asia,27.169922,105.953326
Hongliulin Coal Mine,China,East Asia,38.935223,110.400815
Hongqi No. 1 Coal Mine,China,East Asia,34.718457,113.092253
Hongqinghe Coal Mine,China,East Asia,39.292114,109.684071
Hongqingliang Coal Mine,China,East Asia,39.875788,109.367767
Hongran Coal Mine,China,East Asia,39.903715,111.378532
Hongshagang No. 1 Coal Mine,China,East Asia,39.015622,102.587159
Hongshaliang Coal Mine,China,East Asia,41.745912,96.634134
Hongshaliang Surface Coal Mine,China,East Asia,41.745912,96.634134
Hongshan Coal Mine,China,East Asia,35.944775,113.067701
Hongshan West Coal Mine,China,East Asia,44.438297,84.766747
Hongshaquan No. 1 Coal Mine,China,East Asia,44.499893,90.290051
Hongshaquan North Coal Mine,China,East Asia,44.5192,90.3135
Hongshiwan Coal Mine,China,East Asia,38.257293,106.510177
Hongshiyan Coal Mine,China,East Asia,35.630815,109.06758
Hongshuliang Coal Mine,China,East Asia,39.452624,111.290036
Hongsi Coal Mine,China,East Asia,38.480866,106.613547
Hongxiang Coal Mine,China,East Asia,35.663784,112.748663
Hongxing Coal Mine,China,East Asia,35.917847,113.046728
Hongxing Wangsheng Coal Mine,China,East Asia,36.930927,111.566849
Hongya Caol Mine,China,East Asia,39.345351,110.598135
Hongyang No. 2 Coal Mine,China,East Asia,41.544628,123.305099
Hongyang No. 3 Coal Mine,China,East Asia,41.496619,123.229668
Hongyuan Fenghuangtai Coal Mine,China,East Asia,36.44836,111.366439
Hou'an Coal Mine,China,East Asia,39.491347,112.434072
Houcun Coal Mine,China,East Asia,35.573993,112.539231
Houwenjialiang Coal Mine,China,East Asia,39.442733,110.30777
Huafeng Coal Mine,China,East Asia,35.865231,117.162772
Huafu Coal Mine,China,East Asia,39.86517,111.370441
Huagou Surface Coal Mine,China,East Asia,39.004463,112.632082
Huairen Hejiabao Coal Mine,China,East Asia,39.842966,112.958588
Huairen Wujiayao Coal Mine,China,East Asia,39.772437,112.857559
Huajian Surface Mine,China,East Asia,39.744641,110.362034
Huajin Mingzhu Coal Mine,China,East Asia,36.132762,111.024928
Huale Coal Mine,China,East Asia,26.504902,105.195315
Huamei Aofengxi Coal Mine,China,East Asia,39.489683,112.47175
Huangbaici Coal Mine,China,East Asia,39.535282,106.650268
Huanghaojie Coal Mine,China,East Asia,38.226356,109.483759
Huangjiagou Coal Mine,China,East Asia,37.727901,111.113886
Huanglian Coal Mine,China,East Asia,35.534794,112.580733
Huangling Jianzhuang Coal Mine,China,East Asia,35.390535,108.919611
Huangling No. 1 Coal Mine,China,East Asia,35.656136,109.064794
Huangling No. 2 Coal Mine,China,East Asia,35.661062,108.91871
Huangtupo Xinyun Coal Mine,China,East Asia,36.795611,112.206543
Huangyuchuan Coal Mine,China,East Asia,39.720977,111.226666
Huaning Coal Mine,China,East Asia,35.785958,110.705127
Huanxian Mafuchuan Coal Mine,China,East Asia,36.435069,106.712419
Huaqin Coal Mine,China,East Asia,39.248583,110.567215
Huarong Longgong Coal Mine,China,East Asia,38.931264,112.482774
Huarui Coal Mine,China,East Asia,36.967822,111.481275
Huashan Coal Mine,China,East Asia,26.59378,101.571885
Huashengrong Coal Mine,China,East Asia,36.060191,112.971421
Huating Coal Mine,China,East Asia,35.222153,106.670590
Huatugou Coal Mine,China,East Asia,39.350205,110.586018
Huaxia Coal Mine,China,East Asia,39.712192,112.734242
Huaye Coal Mine,China,East Asia,37.651636,110.887129
Huayi Wuyi Coal Mine,China,East Asia,36.55402,112.164325
Huaying Jintaiyuan Coal Mine,China,East Asia,36.87049,111.697935
Huhewusu Coal Mine,China,East Asia,39.379371,110.148352
Hui'an Coal Mine,China,East Asia,39.374032,111.328433
Hui'an Coal Mine II,China,East Asia,37.855837,107.102872
Huibao Coal Mine,China,East Asia,39.054008,110.187305
Huilong Surface Mine,China,East Asia,39.479599,111.230021
Huineng Coal Mine,China,East Asia,37.72107,113.622092
Huipodi Coal Mine,China,East Asia,36.44403,111.519976
Hujiahe Coal Mine,China,East Asia,35.149375,107.933254
Hulonggou Coal Mine,China,East Asia,39.910604,112.996041
Hulun Buir Yaxing Coal Mine No. 1 Well,China,East Asia,49.064355,120.861967
Hulusu Coal Mine,China,East Asia,39.047968,109.500809
Huneng Dingjialiang Coal Mine,China,East Asia,39.437952,110.366867
Huobaoganhe Coal Mine,China,East Asia,36.482283,111.669538
Huoerxinhe Coal Mine,China,East Asia,36.102877,112.924414
Huojitu Well Of Daliuta Coal Mine,China,East Asia,39.259312,110.224368
Huolinhe North Surface Mine No. 1,China,East Asia,45.536522,119.609267
Huolinhe North Surface Mine No. 2,China,East Asia,45.536522,119.609267
Huolinhe North Surface Mine No. 3,China,East Asia,45.536522,119.609267
Huolinhe South Surface Mine,China,East Asia,45.496018,119.594395
Huoluowan Coal Mine,China,East Asia,39.442523,110.034952
Huoshaopu Coal Mine,China,East Asia,25.662385,104.412744
Huoshaopu Yinhe Well Area Coal Mine,China,East Asia,25.709,104.405143
Huoshizui Coal Mine,China,East Asia,35.068148,108.063390
Husheng Coal Mine,China,East Asia,49.433452,119.796973
"Hutubi Coal Diversified Business Co., Ltd. Xiaogangou Coal Mine",China,East Asia,43.807761,86.35212
